id,price,accommodates,bedrooms,bathrooms,beds,neighbourhood_cleansed,room_type,property_type,minimum_nights,latitude,longitude,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,host_is_superhost,host_response_rate,host_acceptance_rate,host_response_time,host_total_listings_count,instant_bookable,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,n_amenities,amen_wifi,amen_kitchen,amen_hot_water,amen_hair_dryer,amen_bed_linens,amen_hangers,amen_essentials,amen_cooking_basics,amen_refrigerator,amen_dishes_and_silverware,amen_iron,amen_heating,amen_dedicated_workspace,amen_self_check_in,amen_long_term_stays_allowed,amen_oven,amen_shampoo,amen_dishwasher,amen_hot_water_kettle,amen_room_darkening_shades,amen_tv,amen_dining_table,amen_wine_glasses,amen_washer,amen_elevator,amen_lockbox,amen_microwave,amen_freezer,amen_stove,amen_bathtub,text_name_len,text_desc_len,text_luxury,text_view,text_central,text_modern,text_terrace,text_renovated,text_lake,text_river,text_quiet,text_design,text_spacious,text_charming
35180162,108.0,2,0.0,1.0,1.0,Oberstrass,Entire home/apt,Entire rental unit,7,47.38168,8.54732,20,50,80,80,3,2,0,0.04,0,100.0,78.0,3.0,69,0,5.0,5.0,4.67,4.67,5.0,4.67,4.67,47,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,26,269,0,0,0,0,0,0,0,0,0,1,0,0
35180437,107.0,2,0.0,1.0,1.0,Oberstrass,Entire home/apt,Entire rental unit,7,47.38168,8.54732,20,50,80,80,0,0,0,,0,100.0,78.0,3.0,69,0,,,,,,,,45,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,26,269,0,0,0,0,0,0,0,0,0,1,0,0
35180837,151.0,2,0.0,1.0,1.0,Oberstrass,Entire home/apt,Entire rental unit,7,47.38168,8.54732,20,50,80,80,0,0,0,,0,100.0,78.0,3.0,69,0,,,,,,,,46,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,26,269,0,0,0,0,0,0,0,0,0,1,0,0
35181180,107.0,2,1.0,1.0,1.0,Oberstrass,Entire home/apt,Entire rental unit,7,47.38168,8.54732,12,42,72,72,8,2,0,0.11,0,100.0,78.0,3.0,69,0,4.88,4.88,4.88,5.0,4.88,4.63,4.63,45,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,26,279,0,0,0,0,0,0,0,0,0,1,0,0
35181676,151.0,2,0.0,1.0,1.0,Oberstrass,Entire home/apt,Entire rental unit,7,47.38168,8.54732,20,50,80,80,0,0,0,,0,100.0,78.0,3.0,69,0,,,,,,,,45,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,26,269,0,0,0,0,0,0,0,0,0,1,0,0
35182110,108.0,2,0.0,1.0,1.0,Oberstrass,Entire home/apt,Entire rental unit,7,47.38168,8.54732,8,38,68,68,24,9,3,0.34,0,100.0,78.0,3.0,69,0,4.83,4.75,4.92,4.92,4.96,4.92,4.67,45,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,13,269,0,0,0,0,0,0,0,0,0,1,0,0
35182388,134.0,2,0.0,1.0,1.0,Oberstrass,Entire home/apt,Entire serviced apartment,3,47.38168,8.54732,0,11,13,196,1,0,0,0.01,0,100.0,78.0,3.0,69,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,29,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,32,381,0,0,0,1,0,0,0,0,0,1,1,0
35182675,108.0,2,0.0,1.0,1.0,Oberstrass,Entire home/apt,Entire rental unit,7,47.38168,8.54732,8,38,68,68,2,1,0,0.09,0,100.0,78.0,3.0,69,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,45,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,28,267,0,0,0,0,0,0,0,0,0,1,0,0
35183779,108.0,2,0.0,1.0,1.0,Oberstrass,Entire home/apt,Entire rental unit,7,47.38168,8.54732,8,38,68,68,4,2,0,0.27,0,100.0,78.0,3.0,69,0,5.0,4.75,5.0,4.75,5.0,5.0,5.0,45,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,28,269,0,0,0,0,0,0,0,0,0,1,0,0
35184191,107.0,2,0.0,1.0,1.0,Oberstrass,Entire home/apt,Entire rental unit,7,47.38168,8.54732,8,38,68,68,18,6,0,0.24,0,100.0,78.0,3.0,69,0,4.78,4.94,5.0,4.89,4.89,4.78,4.72,44,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,28,269,0,0,0,0,0,0,0,0,0,1,0,0
35188032,180.0,2,0.0,1.0,1.0,Hottingen,Entire home/apt,Entire rental unit,2,47.36615,8.55474,30,58,88,363,5,0,0,0.07,0,87.0,31.0,2.0,16,0,4.6,4.6,4.4,4.8,4.8,4.4,4.2,23,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1
35323413,179.0,8,2.0,1.0,5.0,Hard,Entire home/apt,Entire rental unit,1,47.37879,8.51303,9,9,9,9,247,83,2,3.27,1,100.0,100.0,1.0,12,0,4.83,4.88,4.8,4.93,4.92,4.82,4.72,46,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,38,118,0,0,1,0,0,0,0,0,0,0,0,0
