accommodates,bedrooms,bathrooms,beds,neighbourhood_cleansed,room_type,property_type,minimum_nights,latitude,longitude,instant_bookable,n_amenities,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,amen_wifi,amen_kitchen,amen_hot_water,amen_hair_dryer,amen_bed_linens,amen_hangers,amen_essentials,amen_cooking_basics,amen_refrigerator,amen_dishes_and_silverware,amen_iron,amen_heating,amen_dedicated_workspace,amen_self_check_in,amen_long_term_stays_allowed,amen_oven,amen_shampoo,amen_dishwasher,amen_hot_water_kettle,amen_room_darkening_shades,amen_tv,amen_dining_table,amen_wine_glasses,amen_washer,amen_elevator,amen_lockbox,amen_microwave,amen_freezer,amen_stove,amen_bathtub,host_is_superhost,host_response_rate,host_acceptance_rate,host_response_time,host_total_listings_count,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,text_name_len,text_desc_len,text_luxury,text_view,text_central,text_modern,text_terrace,text_renovated,text_lake,text_river,text_quiet,text_design,text_spacious,text_charming,dist_hallenstadion_km,dist_letzigrund_km,dist_messe_km,dist_opernhaus_km,dist_hb_km,min_dist_venue_km
2,1.0,1.0,2.0,Höngg,Entire home/apt,Entire condo,1,47.39664,8.50311,0,37,0,10,13,112,93,57,9,5.27,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,100.0,86.0,1.0,1,5.0,4.98,4.98,4.98,4.99,4.91,4.97,50,500,0,0,0,0,0,0,0,1,0,0,0,0,5.232841317184977,1.917053897648915,3.7320124456267325,4.763454931455621,3.4901297529809394,1.917053897648915
4,1.0,1.0,1.0,Affoltern,Entire home/apt,Entire rental unit,1,47.41428611809915,8.529620810358285,0,4,27,30,30,30,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100.0,,1.0,2,,,,,,,,49,300,0,1,1,0,0,0,0,0,0,0,1,0,2.4466480822569134,4.355785562427689,1.5055676928801123,5.58071536236568,4.125029583547843,1.5055676928801123
2,1.0,1.0,1.0,Unterstrass,Entire home/apt,Entire rental unit,2,47.38334,8.54338,1,36,7,9,9,9,12,4,0,0.76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,100.0,92.0,1.0,95,4.5,4.67,4.83,4.75,4.58,4.75,4.33,42,339,0,0,1,1,0,0,0,0,0,0,0,1,5.397073281764016,3.049331023123192,2.990381462114785,2.007757586165555,0.6478294754782635,0.6478294754782635
2,1.0,1.0,1.0,Escher Wyss,Entire home/apt,Entire rental unit,2,47.38814,8.5227,0,25,23,49,79,169,17,17,2,3.05,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,80.0,82.0,3.0,2,4.88,4.88,4.88,5.0,5.0,4.82,4.71,32,451,0,0,1,1,0,0,0,1,1,0,0,0,5.246726718524791,1.7543703215794495,3.1158585595157375,3.094894646270405,1.7471021506729643,1.7471021506729643
2,1.0,2.0,1.0,Hard,Private room,Private room in rental unit,2,47.38863,8.49793,0,7,30,60,90,365,3,1,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,100.0,,1,5.0,5.0,5.0,5.0,5.0,5.0,4.67,24,484,0,0,0,0,1,0,0,0,0,0,1,0,6.16406921022062,1.103089890039371,4.493448128138779,4.471292426017282,3.4058225548742445,1.103089890039371
2,1.0,1.0,1.0,Alt-Wiedikon,Private room,Private room in rental unit,1,47.36042,8.52051,0,10,5,5,5,46,1,1,0,0.09,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,32,471,0,0,1,1,0,0,1,0,0,1,0,1,8.220865508734027,2.4766668160936196,5.9047441774859575,2.0270885688680704,2.4493103953105684,2.0270885688680704
1,1.0,1.0,1.0,Sihlfeld,Entire home/apt,Entire serviced apartment,1,47.3750137,8.515848499999999,0,38,0,0,16,291,20,11,1,1.12,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,100.0,100.0,1.0,79,4.45,4.6,4.45,4.2,5.0,4.55,4.55,44,493,0,0,0,1,0,0,0,0,0,0,0,1,6.793002313050451,1.0633300444413198,4.605715217599185,2.5369793550549176,1.868931657739978,1.0633300444413198
2,1.0,1.0,1.0,Sihlfeld,Entire home/apt,Entire rental unit,1,47.369145,8.501833699999999,0,5,3,14,26,278,1,1,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10.0,2.0,4.0,1,4.0,5.0,4.0,5.0,4.0,4.0,5.0,15,148,0,0,0,0,0,0,0,0,0,0,0,1,7.826486083980047,1.1456372320514143,5.747353185204088,3.3821075853372187,3.055842757288736,1.1456372320514143
2,1.0,1.0,1.0,Enge,Entire home/apt,Entire rental unit,2,47.36793354067432,8.52942232042551,1,52,30,60,90,135,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,100.0,91.0,2.0,3,,,,,,,,35,218,0,0,0,0,0,0,0,0,0,1,1,0,7.249750027716206,2.344157229183809,4.895307332636123,1.3093032554729893,1.3780881184195772,1.3093032554729893
2,1.0,1.0,1.0,Seefeld,Entire home/apt,Entire rental unit,14,47.35681738357527,8.55387275767213,0,5,30,60,90,365,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33.0,0.0,4.0,2,,,,,,,,42,298,1,0,1,1,0,1,1,0,0,0,0,0,8.333070250290373,4.5619575387268,5.926946699814169,1.1079599882671063,2.5574437103111403,1.1079599882671063
2,1.0,1.0,2.0,Gewerbeschule,Entire home/apt,Entire rental unit,3,47.38607,8.52616,0,25,15,27,42,314,21,3,3,0.7,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,100.0,71.0,2.0,1,4.86,4.9,4.95,4.81,5.0,4.95,4.86,28,366,0,0,0,1,0,0,0,1,1,0,0,0,5.369228091067554,1.8741259221114615,3.1516862798786858,2.7577932271131846,1.3995377430800715,1.3995377430800715
2,1.0,1.0,1.0,Gewerbeschule,Entire home/apt,Entire rental unit,20,47.38233,8.53029,0,7,20,50,80,80,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,4.0,1,,,,,,,,48,238,0,0,1,1,0,0,0,0,0,0,0,0,5.676851469314543,2.058095833396858,3.3713387528429934,2.239550777453546,0.9003860453257889,0.9003860453257889
4,1.0,1.0,1.0,Fluntern,Entire home/apt,Entire rental unit,14,47.38367,8.55593,0,42,0,2,2,273,1,1,0,0.47,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0.0,40.0,4.0,1,5.0,4.0,5.0,5.0,5.0,5.0,5.0,31,524,0,1,0,0,0,0,1,0,0,0,1,0,5.362568288449597,3.9909383947723676,2.979294427921742,2.154554071068283,1.3403572887284527,1.3403572887284527
1,1.0,1.0,1.0,Escher Wyss,Private room,Private room in rental unit,4,47.38689702940629,8.514023347429752,0,13,0,0,0,6,1,1,0,0.11,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,7.0,4.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,29,530,0,1,0,1,0,0,0,0,1,0,1,0,5.652094848240042,1.1604999401069676,3.6568283999189144,3.4142879116737355,2.216940568252983,1.1604999401069676
2,0.0,1.0,1.0,Lindenhof,Entire home/apt,Entire rental unit,7,47.37442,8.53891,1,30,13,43,73,348,23,23,2,2.08,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,100.0,94.0,1.0,52,4.7,4.74,4.7,4.91,4.91,5.0,4.65,21,63,0,0,0,0,0,0,0,0,1,0,0,0,6.418918496436395,2.737949954599761,4.02299595508763,1.15070709072422,0.40086371206285093,0.40086371206285093
2,1.0,1.0,1.0,Altstetten,Private room,Private room in rental unit,3,47.3849207,8.4971809,0,20,1,10,17,172,130,56,4,5.25,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,100.0,82.0,2.0,1,4.99,4.97,4.98,4.95,4.98,4.85,4.95,10,415,0,0,1,0,0,0,0,0,0,0,0,0,6.5236707787648385,0.7675257321815009,4.770289488518823,4.295073748794202,3.3390531820982168,0.7675257321815009
2,1.0,1.0,1.0,Langstrasse,Private room,Private room in rental unit,2,47.3784467,8.5285869,0,43,25,55,85,360,7,4,1,0.23,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,100.0,57.0,3.0,1,4.71,5.0,4.86,5.0,5.0,4.57,4.57,23,340,0,0,1,0,1,0,0,0,0,0,0,0,6.127088273204178,1.9069326440405598,3.8183041679441736,1.97585853918606,0.8840462215064561,0.8840462215064561
2,0.0,1.0,1.0,Alt-Wiedikon,Entire home/apt,Entire rental unit,4,47.36784,8.51921,0,21,19,46,76,351,2,0,0,0.03,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,100.0,50.0,1.0,3,4.5,4.5,5.0,5.0,4.5,5.0,4.5,35,455,0,0,0,0,0,0,0,0,0,0,0,0,7.457904799557096,1.7571725178703355,5.183853010752281,2.0656519408665015,1.9425663691739528,1.7571725178703355
2,1.0,1.0,1.0,Unterstrass,Entire home/apt,Entire rental unit,1,47.38279,8.54159,1,42,6,27,45,306,129,123,12,10.16,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,100.0,99.0,1.0,1,4.98,4.93,4.97,4.97,4.97,4.94,4.9,29,426,0,0,1,1,0,0,0,0,1,0,0,0,5.471023710380433,2.9074765715223916,3.0712780706599654,1.9673100430170503,0.5523500363579715,0.5523500363579715
2,1.0,1.0,1.0,Wipkingen,Entire home/apt,Entire rental unit,1,47.3909141,8.5280004,1,5,27,57,87,362,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100.0,100.0,1.0,79,,,,,,,,41,478,1,0,0,0,0,0,0,0,0,0,0,0,4.815107249040625,2.2577240385906423,2.628262997378405,3.157243167992175,1.718019213246602,1.718019213246602
2,1.0,1.0,1.0,Unterstrass,Entire home/apt,Entire rental unit,2,47.3885044081998,8.537685344584379,1,34,11,11,11,11,12,12,1,1.06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,100.0,92.0,1.0,95,4.92,4.83,4.75,4.83,4.92,4.92,4.83,33,370,0,0,0,1,0,0,0,0,0,0,0,1,4.884720510449791,2.779712760327623,2.5274355042298664,2.651571816983846,1.1954755443217038,1.1954755443217038
2,1.0,1.0,1.0,Unterstrass,Entire home/apt,Entire rental unit,2,47.3866918812964,8.537977503444763,1,36,0,0,0,0,14,14,0,2.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,100.0,92.0,1.0,95,4.64,4.71,4.71,4.79,4.86,4.86,4.64,42,370,0,0,1,1,0,0,0,0,0,0,0,1,5.079233565690735,2.7338538758700226,2.7122659583687927,2.4510222213280835,0.9931279119033476,0.9931279119033476
2,1.0,1.0,1.0,Hirslanden,Entire home/apt,Entire serviced apartment,2,47.3605,8.56529,0,34,13,43,47,47,16,0,0,0.13,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,92.0,51.0,2.0,43,4.25,4.2,4.69,4.38,4.38,4.38,4.13,30,376,0,0,0,0,0,0,0,0,0,0,1,1,8.005793362165441,5.1195832207906316,5.645751977755337,1.5235187144985858,2.699120673683965,1.5235187144985858
2,1.0,1.0,1.0,Sihlfeld,Private room,Private room in rental unit,2,47.37083,8.52353,0,30,4,4,4,4,58,24,1,1.85,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,,,,2,4.79,4.9,4.71,4.91,4.93,4.88,4.62,28,461,0,0,0,0,0,0,0,0,0,0,0,1,7.045007722590466,1.7968418211327297,4.746799420505506,1.8251220699761028,1.487521570628625,1.487521570628625
2,1.0,1.0,1.0,Sihlfeld,Entire home/apt,Entire rental unit,7,47.37119,8.52338,0,4,0,0,0,212,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,2,,,,,,,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7.009713738710933,1.7662530222404382,4.714629104071832,1.8493331641294612,1.476491660638436,1.476491660638436
2,1.0,1.0,1.0,Wipkingen,Entire home/apt,Entire rental unit,30,47.3944122,8.529097100000001,1,28,26,56,86,361,3,1,0,0.13,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,100.0,99.0,3.0,214,4.67,5.0,5.0,5.0,4.67,5.0,4.33,50,305,0,0,0,1,0,0,0,0,0,0,1,0,4.421320588521965,2.560912291489027,2.2712975258297856,3.4791422572728914,2.020520615007487,2.020520615007487
6,2.0,1.0,4.0,Wipkingen,Entire home/apt,Entire rental unit,2,47.39682,8.52471,1,33,16,46,74,244,52,37,3,3.26,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,100.0,100.0,1.0,47,4.67,4.77,4.77,4.87,4.81,4.73,4.6,40,520,0,0,1,0,0,0,0,1,1,0,0,0,4.303720788859416,2.5199007182744064,2.3195959423483887,3.8565818568482544,2.4090452232052604,2.3195959423483887
2,1.0,2.0,1.0,Escher Wyss,Entire home/apt,Entire rental unit,3,47.390807414317386,8.510939622586987,0,34,4,22,39,118,14,14,1,1.55,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,100.0,88.0,2.0,2,5.0,5.0,5.0,5.0,5.0,4.93,5.0,21,517,0,0,0,1,0,0,0,0,0,0,1,1,5.393989383785212,1.392754780705221,3.5480714654303527,3.887252565480334,2.635543353426497,1.392754780705221
3,0.0,1.0,1.0,Altstetten,Private room,Room in hotel,1,47.3873736,8.4940452,1,45,15,32,55,273,2,0,0,0.07,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,100.0,76.0,1.0,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,45,540,1,1,0,0,1,0,0,0,0,0,0,0,6.458187749765036,1.1276566250348339,4.815668342240098,4.638035852534633,3.6383581215751235,1.1276566250348339
3,1.0,1.0,1.0,Rathaus,Entire home/apt,Entire rental unit,1,47.37137,8.54428,0,20,27,57,80,309,176,51,1,1.59,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,99.0,100.0,1.0,38,4.85,4.88,4.93,4.94,4.95,4.89,4.66,45,244,0,0,0,0,0,0,0,0,0,0,0,0,6.719884248979524,3.2123931768204663,4.30775274890841,0.6827633846884494,0.7855222571285644,0.6827633846884494
2,0.0,1.0,1.0,Affoltern,Entire home/apt,Entire rental unit,2,47.41269,8.52452,0,37,21,51,81,81,8,1,0,0.11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,100.0,33.0,3.0,1,4.88,4.88,4.63,5.0,5.0,4.75,4.75,46,477,0,0,1,0,0,0,1,0,0,0,0,1,2.828445559078268,4.031578531919907,1.836517235720283,5.510348398551882,4.046716916735194,1.836517235720283
2,1.0,1.0,1.0,Wipkingen,Private room,Private room in rental unit,1,47.39139,8.52467,0,39,0,5,8,8,225,77,5,5.73,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,90.0,93.0,3.0,1,4.92,4.93,4.92,4.97,4.9,4.87,4.82,37,77,0,0,0,0,0,0,0,0,0,0,0,0,4.856102563407066,2.0894816152073568,2.743358834286928,3.3209848522525127,1.9065072082218937,1.9065072082218937
2,0.0,1.0,1.0,Altstetten,Entire home/apt,Entire rental unit,1,47.38554,8.49315,1,38,0,0,27,302,7,1,0,0.09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,100.0,99.0,1.0,240,4.86,5.0,4.57,5.0,5.0,4.86,4.86,43,289,0,0,0,1,0,0,0,0,0,0,0,0,6.657854450162038,1.0247558783210975,4.981631629991328,4.5927322788175164,3.6502172730456457,1.0247558783210975
2,1.0,1.0,1.0,Wipkingen,Entire home/apt,Entire rental unit,1,47.3909141,8.5280004,1,5,27,57,87,362,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100.0,100.0,1.0,79,,,,,,,,41,478,1,0,0,0,0,0,0,0,0,0,0,0,4.815107249040625,2.2577240385906423,2.628262997378405,3.157243167992175,1.718019213246602,1.718019213246602
6,3.0,1.0,3.0,Sihlfeld,Entire home/apt,Entire rental unit,3,47.36931,8.52359,0,9,0,0,0,120,3,0,0,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100.0,90.0,1.0,3,4.33,4.67,3.67,5.0,5.0,4.33,4.33,24,480,0,0,0,0,0,0,0,0,0,0,0,1,7.206325614291472,1.8955697402861147,4.900617121964752,1.772026227559605,1.5797739152561439,1.5797739152561439
5,1.0,1.0,2.0,Seebach,Private room,Private room in home,1,47.42033,8.55177,0,5,29,59,89,269,1,0,0,0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50.0,67.0,3.0,10,2.0,1.0,1.0,4.0,3.0,2.0,1.0,29,104,0,0,0,0,0,0,0,0,0,0,0,1,1.2757670043796716,5.832856755468151,1.173147393302989,6.121298809031696,4.796334864209814,1.173147393302989
2,1.0,1.5,1.0,Altstetten,Private room,Private room in rental unit,7,47.38484,8.49707,0,41,30,60,90,365,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,,,,4,,,,,,,,23,334,0,0,1,0,0,0,1,0,0,0,0,0,6.535864400081126,0.7654559735859611,4.782310707020802,4.297763914308569,3.3450931056356903,0.7654559735859611
4,1.0,1.0,2.0,Sihlfeld,Entire home/apt,Entire rental unit,2,47.37033,8.5191,0,21,8,24,27,34,13,10,1,0.87,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,100.0,82.0,2.0,1,5.0,5.0,4.62,5.0,5.0,4.54,4.69,43,511,1,0,0,1,0,1,1,0,0,0,1,1,7.197391330476204,1.559702044782914,4.9385726217115655,2.127819804748713,1.8047287895124307,1.559702044782914
2,1.0,1.0,1.0,Oberstrass,Entire home/apt,Entire rental unit,2,47.37933,8.54638,0,1,29,59,89,89,2,2,0,0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,44.0,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,27,251,0,0,1,0,0,0,0,0,0,0,0,0,5.82801017291113,3.2437026979978434,3.414439996644622,1.548946060371307,0.484626412129075,0.484626412129075
1,1.0,1.0,1.0,Seefeld,Private room,Private room in rental unit,30,47.35825414126183,8.553178006395193,0,31,0,0,0,30,0,0,0,,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,95.0,87.0,1.0,98,,,,,,,,43,524,0,0,0,0,0,0,1,0,0,0,0,0,8.171498125297248,4.431527773743915,5.7641908631093015,0.9444524713737812,2.390134038829464,0.9444524713737812
2,1.0,1.0,1.0,Werd,Entire home/apt,Entire rental unit,30,47.3708327,8.5260334,1,27,0,0,0,241,0,0,0,,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,100.0,99.0,3.0,214,,,,,,,,42,259,0,0,0,0,0,0,0,0,0,0,0,0,6.994785526382037,1.959062017389661,4.6747931691653,1.6484951969760588,1.3310440938405093,1.3310440938405093
1,1.0,1.0,1.0,Fluntern,Entire home/apt,Entire rental unit,7,47.37823067263936,8.555391762784124,0,5,28,58,88,363,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100.0,0.0,3.0,1,,,,,,,,23,110,0,0,0,0,0,0,0,0,0,0,0,0,5.962028969919341,3.9244262596968054,3.5693899717037465,1.5792378607555848,1.1369516766672014,1.1369516766672014
2,1.0,1.0,1.0,Albisrieden,Entire home/apt,Entire rental unit,2,47.379047221636526,8.482409438830855,0,23,0,0,5,5,1,1,1,1.0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,100.0,50.0,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,36,421,0,0,0,0,0,0,0,0,0,0,0,0,7.731160495740333,1.5734407046546053,6.055564173552643,5.052092298464852,4.360789188737943,1.5734407046546053
2,1.0,1.0,1.0,Fluntern,Private room,Private room in rental unit,2,47.37761,8.56734,0,12,19,49,77,352,40,15,3,1.06,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60.0,52.0,3.0,3,4.75,4.8,4.75,4.8,4.78,4.78,4.68,48,395,0,1,0,0,0,0,1,0,0,0,0,0,6.162566084171175,4.826053905044824,3.8680021238704034,2.0808535328859374,2.03628476284629,2.03628476284629
4,2.0,1.0,2.0,Oerlikon,Entire home/apt,Entire rental unit,30,47.41082379999999,8.547816699999998,1,27,0,0,0,0,3,1,0,0.08,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,100.0,99.0,3.0,214,5.0,5.0,4.67,4.67,5.0,4.67,5.0,50,255,0,0,0,0,0,0,0,0,0,0,0,0,2.324779531643539,4.841231123212897,0.1089281380428083,5.052021991074273,3.7044245634433874,0.1089281380428083
2,1.0,1.0,1.0,Rathaus,Entire home/apt,Entire rental unit,10,47.37184741621486,8.545328800353568,0,3,15,15,15,191,1,1,0,0.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,20.0,,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,27,263,0,0,0,0,0,0,1,1,0,0,0,0,6.662703828669424,3.274299447599448,4.249514565664597,0.7214445398683164,0.7722340035083093,0.7214445398683164
6,2.0,2.0,3.0,Seefeld,Entire home/apt,Entire rental unit,2,47.35733,8.55358,1,24,11,12,12,12,62,17,2,0.56,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,100.0,95.0,1.0,252,4.94,4.94,4.95,4.98,4.82,4.93,4.8,43,463,0,0,1,1,0,0,0,0,0,0,1,0,8.275267499541672,4.5122990692549125,5.868626072353624,1.047706693474704,2.4963812983984157,1.047706693474704
2,1.0,1.0,1.0,Höngg,Entire home/apt,Entire rental unit,31,47.3994173,8.495862299999999,1,27,0,1,1,29,0,0,0,,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,100.0,99.0,3.0,214,,,,,,,,41,250,0,0,0,0,0,0,0,0,0,0,0,0,5.401286837824192,2.295165847455958,4.139727654809445,5.365231166000408,4.112887547881255,2.295165847455958
5,2.0,1.0,3.0,Seebach,Entire home/apt,Entire rental unit,2,47.4239794,8.536009199999999,1,24,21,51,81,157,4,4,0,0.77,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,97.0,100.0,1.0,109,4.0,4.25,4.75,3.75,3.75,4.25,3.75,36,500,0,0,0,0,0,0,0,0,1,0,1,0,1.329259108378122,5.534642005456463,1.82036742802642,6.560522462204611,5.133962591928986,1.329259108378122
4,0.0,1.0,4.0,Seebach,Private room,Private room in rental unit,1,47.42378,8.53636,0,5,29,59,89,364,3,3,0,1.11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,89.0,31.0,2.0,12,5.0,5.0,5.0,4.0,4.67,4.67,5.0,26,360,0,0,0,0,0,0,0,0,1,0,0,0,1.3238689322928208,5.52663108617539,1.7877328958672898,6.535402932421004,5.110234398752236,1.3238689322928208
5,3.0,1.0,3.0,Oberstrass,Entire home/apt,Entire rental unit,30,47.38349780000001,8.5487476,1,26,0,0,0,39,0,0,0,,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,100.0,99.0,3.0,214,,,,,,,,42,257,0,0,0,0,1,0,0,0,0,0,0,0,5.360139158633467,3.45203015924585,2.9469311268126077,2.0201331774852687,0.8899386919641356,0.8899386919641356
6,1.0,1.0,3.0,Hirslanden,Entire home/apt,Entire rental unit,2,47.36388,8.55985,1,28,13,43,55,229,169,38,1,2.15,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,86.0,100.0,1.0,1,4.83,4.82,4.85,4.95,4.94,4.89,4.64,44,497,0,0,1,0,0,0,0,0,0,0,0,0,7.581370766556991,4.594923857472783,5.19777606501219,1.0269990279988002,2.1442586311113385,1.0269990279988002
2,1.0,1.0,1.0,Escher Wyss,Private room,Private room in rental unit,1,47.38859,8.51357,0,30,27,57,87,362,0,0,0,,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,67.0,100.0,3.0,2,,,,,,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5.503546873097497,1.2814415063344318,3.552348096819592,3.572140091996511,2.3373087391551,1.2814415063344318
2,1.0,1.0,1.0,Seebach,Entire home/apt,Entire rental unit,6,47.41826847077293,8.548267520964146,0,32,0,0,0,86,3,3,0,0.6,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,100.0,83.0,1.0,1,5.0,5.0,5.0,5.0,5.0,4.67,4.67,50,58,0,0,0,1,0,0,0,0,0,0,0,0,1.4963931654291898,5.4895126011045585,0.9197523019311415,5.880386389075923,4.528651770468938,0.9197523019311415
